textsentence_id,text_id,sentence_id,word_count,sentiment,sentence,language,word,translated_word,freq
Blast05_5,Blast05,5,24,0.0,"It's not ""always on"" like Alexa, however, it has to be powered on after a period of inactivity.",English,period,period,1.0
Blast05_5,Blast05,5,24,0.0,"It's not ""always on"" like Alexa, however, it has to be powered on after a period of inactivity.",English,inactivity,inactivity,1.0
Blast05_6,Blast05,6,18,1.0,The best thing about this from a portable speaker connoisseur (my son) is the VOLUME!,English,thing,thing,1.0
Blast05_6,Blast05,6,18,1.0,The best thing about this from a portable speaker connoisseur (my son) is the VOLUME!,English,speaker,speaker,1.0
Blast05_6,Blast05,6,18,1.0,The best thing about this from a portable speaker connoisseur (my son) is the VOLUME!,English,connoisseur,connoisseur,1.0
Blast05_6,Blast05,6,18,1.0,The best thing about this from a portable speaker connoisseur (my son) is the VOLUME!,English,son,son,1.0
Blast05_6,Blast05,6,18,1.0,The best thing about this from a portable speaker connoisseur (my son) is the VOLUME!,English,volume,volume,1.0
Blast05_7,Blast05,7,16,0.25,You can crank this thing up really loud and the sound doesn't get distorted.,English,thing,thing,1.0
Blast05_7,Blast05,7,16,0.25,You can crank this thing up really loud and the sound doesn't get distorted.,English,sound,sound,1.0
Blast05_7,Blast05,7,16,0.25,You can crank this thing up really loud and the sound doesn't get distorted.,English,get,get,1.0
Blast05_8,Blast05,8,25,-0.125,Where I get a bit tripped up is the price - I'm just not sure the quality is equal to the price point.,English,bit,bit,1.0
Blast05_8,Blast05,8,25,-0.125,Where I get a bit tripped up is the price - I'm just not sure the quality is equal to the price point.,English,price,price,1.0
Blast05_8,Blast05,8,25,-0.125,Where I get a bit tripped up is the price - I'm just not sure the quality is equal to the price point.,English,quality,quality,1.0
Blast05_8,Blast05,8,25,-0.125,Where I get a bit tripped up is the price - I'm just not sure the quality is equal to the price point.,English,price,price,1.0
Blast05_8,Blast05,8,25,-0.125,Where I get a bit tripped up is the price - I'm just not sure the quality is equal to the price point.,English,point,point,1.0
Blast05_9,Blast05,9,20,0.183333333333,"As an average user, I don't see how this is that much superior to a regular Echo.",English,user,user,1.0
Blast05_9,Blast05,9,20,0.183333333333,"As an average user, I don't see how this is that much superior to a regular Echo.",English,superior,superior,1.0
Blast05_9,Blast05,9,20,0.183333333333,"As an average user, I don't see how this is that much superior to a regular Echo.",English,echo,echo,1.0
Blast06_0,Blast06,0,13,-0.166666666667,So it took me less than 5 minutes to set this up.,English,minutes,minutes,1.0
Blast06_1,Blast06,1,16,0.25,Be sure to load the ultimate ears app on your phone to allow Alexa activation.,English,ears,ears,1.0
Blast06_1,Blast06,1,16,0.25,Be sure to load the ultimate ears app on your phone to allow Alexa activation.,English,phone,phone,1.0
Blast06_1,Blast06,1,16,0.25,Be sure to load the ultimate ears app on your phone to allow Alexa activation.,English,alexa,alexa,1.0
Blast06_1,Blast06,1,16,0.25,Be sure to load the ultimate ears app on your phone to allow Alexa activation.,English,activation,activation,1.0
Blast06_2,Blast06,2,16,0.109523809524,The sound is solid and robust as any single portable speaker I have ever had.,English,sound,sound,1.0
Blast06_2,Blast06,2,16,0.109523809524,The sound is solid and robust as any single portable speaker I have ever had.,English,speaker,speaker,1.0
Blast06_3,Blast06,3,4,0.175,A healthy bass.,English,bass,bass,1.0
Blast06_4,Blast06,4,6,1.0,The Alexa feature works perfectly.,English,alexa,alexa,1.0
Blast06_4,Blast06,4,6,1.0,The Alexa feature works perfectly.,English,feature,feature,1.0
Blast06_5,Blast06,5,8,0.0,The battery seems to last as advertised.,English,battery,battery,1.0
Blast06_6,Blast06,6,14,0.15,The device is attractive and heavy enough to be solid without being ungainly.,English,device,device,1.0
Blast07_0,Blast07,0,5,1.0,This thing is great!,English,thing,thing,1.0
Blast07_1,Blast07,1,27,0.0,We hooked it up in a matter of minutes via Bluetooth/wifi and had no issues pairing it with a Samsung phone and controlling it via Alexa.,English,matter,matter,1.0
Blast07_1,Blast07,1,27,0.0,We hooked it up in a matter of minutes via Bluetooth/wifi and had no issues pairing it with a Samsung phone and controlling it via Alexa.,English,minutes,minutes,1.0
Blast07_1,Blast07,1,27,0.0,We hooked it up in a matter of minutes via Bluetooth/wifi and had no issues pairing it with a Samsung phone and controlling it via Alexa.,English,bluetooth,bluetooth,1.0
Blast07_1,Blast07,1,27,0.0,We hooked it up in a matter of minutes via Bluetooth/wifi and had no issues pairing it with a Samsung phone and controlling it via Alexa.,English,wifi,wifi,1.0
Blast07_1,Blast07,1,27,0.0,We hooked it up in a matter of minutes via Bluetooth/wifi and had no issues pairing it with a Samsung phone and controlling it via Alexa.,English,issues,issues,1.0
Blast07_1,Blast07,1,27,0.0,We hooked it up in a matter of minutes via Bluetooth/wifi and had no issues pairing it with a Samsung phone and controlling it via Alexa.,English,samsung,samsung,1.0
Blast07_1,Blast07,1,27,0.0,We hooked it up in a matter of minutes via Bluetooth/wifi and had no issues pairing it with a Samsung phone and controlling it via Alexa.,English,phone,phone,1.0
Blast07_1,Blast07,1,27,0.0,We hooked it up in a matter of minutes via Bluetooth/wifi and had no issues pairing it with a Samsung phone and controlling it via Alexa.,English,alexa,alexa,1.0
Blast07_2,Blast07,2,30,0.329761904762,The big buttons on the side are a nice feature making it easy to control the volume manually and not fumble around looking for the right button to push.,English,buttons,buttons,1.0
Blast07_2,Blast07,2,30,0.329761904762,The big buttons on the side are a nice feature making it easy to control the volume manually and not fumble around looking for the right button to push.,English,side,side,1.0
Blast07_2,Blast07,2,30,0.329761904762,The big buttons on the side are a nice feature making it easy to control the volume manually and not fumble around looking for the right button to push.,English,feature,feature,1.0
Blast07_2,Blast07,2,30,0.329761904762,The big buttons on the side are a nice feature making it easy to control the volume manually and not fumble around looking for the right button to push.,English,volume,volume,1.0
Blast07_2,Blast07,2,30,0.329761904762,The big buttons on the side are a nice feature making it easy to control the volume manually and not fumble around looking for the right button to push.,English,button,button,1.0
Blast07_3,Blast07,3,23,0.6,"We've been getting lots of use out of it, so, it makes for a nice addition to the house.",English,lots,lots,1.0
Blast07_3,Blast07,3,23,0.6,"We've been getting lots of use out of it, so, it makes for a nice addition to the house.",English,use,use,1.0
Blast07_3,Blast07,3,23,0.6,"We've been getting lots of use out of it, so, it makes for a nice addition to the house.",English,addition,addition,1.0
Blast07_3,Blast07,3,23,0.6,"We've been getting lots of use out of it, so, it makes for a nice addition to the house.",English,house,house,1.0
Blast07_4,Blast07,4,4,1.0,Sounds great too!,English,,,
Blast08_0,Blast08,0,27,0.283333333333,"Love it so far, it was easy to set up and does all that Alexa does so far except make phone calls and send messages.",English,alexa,alexa,1.0
Blast08_0,Blast08,0,27,0.283333333333,"Love it so far, it was easy to set up and does all that Alexa does so far except make phone calls and send messages.",English,phone,phone,1.0
Blast08_0,Blast08,0,27,0.283333333333,"Love it so far, it was easy to set up and does all that Alexa does so far except make phone calls and send messages.",English,calls,calls,1.0
Blast08_0,Blast08,0,27,0.283333333333,"Love it so far, it was easy to set up and does all that Alexa does so far except make phone calls and send messages.",English,send,send,1.0
Blast08_0,Blast08,0,27,0.283333333333,"Love it so far, it was easy to set up and does all that Alexa does so far except make phone calls and send messages.",English,messages,messages,1.0
Blast08_1,Blast08,1,20,0.0,"It DOES hook up to my sirious XM account through Alexa, as one reviewer said it does not.",English,account,account,1.0
Blast08_1,Blast08,1,20,0.0,"It DOES hook up to my sirious XM account through Alexa, as one reviewer said it does not.",English,alexa,alexa,1.0
Blast08_1,Blast08,1,20,0.0,"It DOES hook up to my sirious XM account through Alexa, as one reviewer said it does not.",English,reviewer,reviewer,1.0
Blast08_2,Blast08,2,21,0.0,We just had to connect our Account through the Alexa App and now it is all set with sirious xm.,English,account,account,1.0
Blast08_2,Blast08,2,21,0.0,We just had to connect our Account through the Alexa App and now it is all set with sirious xm.,English,alexa,alexa,1.0
Blast08_2,Blast08,2,21,0.0,We just had to connect our Account through the Alexa App and now it is all set with sirious xm.,English,app,app,1.0
Blast08_2,Blast08,2,21,0.0,We just had to connect our Account through the Alexa App and now it is all set with sirious xm.,English,set,set,1.0
Blast08_3,Blast08,3,7,0.0,Will update review if anything changes.,English,review,review,1.0
Blast08_3,Blast08,3,7,0.0,Will update review if anything changes.,English,anything,anything,1.0
Blast08_3,Blast08,3,7,0.0,Will update review if anything changes.,English,changes,changes,1.0
Blast09_0,Blast09,0,10,0.658333333333,"Easy setup, great sound, perfect portable speaker.",English,setup,setup,1.0
Blast09_0,Blast09,0,10,0.658333333333,"Easy setup, great sound, perfect portable speaker.",English,perfect,perfect,1.0
Blast09_0,Blast09,0,10,0.658333333333,"Easy setup, great sound, perfect portable speaker.",English,speaker,speaker,1.0
Blast09_1,Blast09,1,6,0.0,So why only 4 stars?,English,stars,stars,1.0
Blast09_2,Blast09,2,8,0.0,I have added pictures to show why.,English,pictures,pictures,1.0
Blast09_3,Blast09,3,17,-0.35,It's design is not good at all for leaving sit out and remaining plugged in.,English,design,design,1.0
Blast09_3,Blast09,3,17,-0.35,It's design is not good at all for leaving sit out and remaining plugged in.,English,sit,sit,1.0
Blast09_4,Blast09,4,12,-0.8,The design is actually really stupid when it comes to that.,English,design,design,1.0
Blast09_5,Blast09,5,20,0.0,"I almost gave 3 stars for the overall design, but the name of the device does include portable.",English,stars,stars,1.0
Blast09_5,Blast09,5,20,0.0,"I almost gave 3 stars for the overall design, but the name of the device does include portable.",English,design,design,1.0
Blast09_5,Blast09,5,20,0.0,"I almost gave 3 stars for the overall design, but the name of the device does include portable.",English,name,name,1.0
Blast09_5,Blast09,5,20,0.0,"I almost gave 3 stars for the overall design, but the name of the device does include portable.",English,device,device,1.0
Blast09_6,Blast09,6,34,0.0,"I was hoping to leave this plugged in in the Kitchen for my wife to use until we take it outside, but I don't think that is going to be happening.",English,kitchen,kitchen,1.0
Blast09_6,Blast09,6,34,0.0,"I was hoping to leave this plugged in in the Kitchen for my wife to use until we take it outside, but I don't think that is going to be happening.",English,wife,wife,1.0
Blast09_7,Blast09,7,8,0.0,I think I just lost my dot.,English,dot,dot,1.0
Blast10_0,Blast10,0,18,0.0,I used to use the UE Boom all the time and got this one as a gift.,English,boom,boom,1.0
Blast10_0,Blast10,0,18,0.0,I used to use the UE Boom all the time and got this one as a gift.,English,time,time,1.0
Blast10_0,Blast10,0,18,0.0,I used to use the UE Boom all the time and got this one as a gift.,English,gift,gift,1.0
Blast10_1,Blast10,1,4,0.5,I love it.,English,,,
Blast10_2,Blast10,2,27,0.5,"I use Alexa way more than I thought I would - turn music up/down, set a timer, adding to my Amazon cart, etc.",English,way,way,1.0
Blast10_2,Blast10,2,27,0.5,"I use Alexa way more than I thought I would - turn music up/down, set a timer, adding to my Amazon cart, etc.",English,music,music,1.0
Blast10_2,Blast10,2,27,0.5,"I use Alexa way more than I thought I would - turn music up/down, set a timer, adding to my Amazon cart, etc.",English,timer,timer,1.0
Blast10_2,Blast10,2,27,0.5,"I use Alexa way more than I thought I would - turn music up/down, set a timer, adding to my Amazon cart, etc.",English,amazon,amazon,1.0
Blast10_2,Blast10,2,27,0.5,"I use Alexa way more than I thought I would - turn music up/down, set a timer, adding to my Amazon cart, etc.",English,cart,cart,1.0
Blast10_2,Blast10,2,27,0.5,"I use Alexa way more than I thought I would - turn music up/down, set a timer, adding to my Amazon cart, etc.",English,etc,etc,1.0
Blast10_3,Blast10,3,4,0.0,Makes life easier.,English,makes,makes,1.0
Blast10_3,Blast10,3,4,0.0,Makes life easier.,English,life,life,1.0
Blast10_4,Blast10,4,4,0.625,I LOVE THIS!,English,,,
Blast11_0,Blast11,0,18,0.0,Beware: I have been using a Amazon Echo Dot for over a year...5 stars.,English,beware,beware,1.0
Blast11_0,Blast11,0,18,0.0,Beware: I have been using a Amazon Echo Dot for over a year...5 stars.,English,amazon,amazon,1.0
Blast11_0,Blast11,0,18,0.0,Beware: I have been using a Amazon Echo Dot for over a year...5 stars.,English,echo,echo,1.0
Blast11_0,Blast11,0,18,0.0,Beware: I have been using a Amazon Echo Dot for over a year...5 stars.,English,dot,dot,1.0
Blast11_0,Blast11,0,18,0.0,Beware: I have been using a Amazon Echo Dot for over a year...5 stars.,English,year,year,1.0
Blast11_0,Blast11,0,18,0.0,Beware: I have been using a Amazon Echo Dot for over a year...5 stars.,English,stars,stars,1.0
Blast11_1,Blast11,1,20,0.0,"I bought the Blast because of its portability with the built-in battery, plus it has Wi-Fi and Bluetooth.",English,blast,blast,1.0
Blast11_1,Blast11,1,20,0.0,"I bought the Blast because of its portability with the built-in battery, plus it has Wi-Fi and Bluetooth.",English,portability,portability,1.0
Blast11_1,Blast11,1,20,0.0,"I bought the Blast because of its portability with the built-in battery, plus it has Wi-Fi and Bluetooth.",English,battery,battery,1.0
Blast11_1,Blast11,1,20,0.0,"I bought the Blast because of its portability with the built-in battery, plus it has Wi-Fi and Bluetooth.",English,bluetooth,bluetooth,1.0
Blast11_2,Blast11,2,13,-0.5,The Blast's Wi-Fi receiver is lousy compared to the Amazon Dot.,English,blast,blast,1.0
Blast11_2,Blast11,2,13,-0.5,The Blast's Wi-Fi receiver is lousy compared to the Amazon Dot.,English,receiver,receiver,1.0
Blast11_2,Blast11,2,13,-0.5,The Blast's Wi-Fi receiver is lousy compared to the Amazon Dot.,English,amazon,amazon,1.0
Blast11_2,Blast11,2,13,-0.5,The Blast's Wi-Fi receiver is lousy compared to the Amazon Dot.,English,dot,dot,1.0
Blast11_3,Blast11,3,21,-0.0416666666667,Sitting next to each other the Dot does not drop the signal...the Blast is regularly dropping the signal.,English,dot,dot,1.0
Blast11_3,Blast11,3,21,-0.0416666666667,Sitting next to each other the Dot does not drop the signal...the Blast is regularly dropping the signal.,English,signal,signal,1.0
Blast11_3,Blast11,3,21,-0.0416666666667,Sitting next to each other the Dot does not drop the signal...the Blast is regularly dropping the signal.,English,blast,blast,1.0
Blast11_3,Blast11,3,21,-0.0416666666667,Sitting next to each other the Dot does not drop the signal...the Blast is regularly dropping the signal.,English,signal,signal,1.0
Blast11_4,Blast11,4,16,0.0,"Using the Dot, from across the room I can tell Alexa what to do.",English,dot,dot,1.0
Blast11_4,Blast11,4,16,0.0,"Using the Dot, from across the room I can tell Alexa what to do.",English,room,room,1.0
Blast11_4,Blast11,4,16,0.0,"Using the Dot, from across the room I can tell Alexa what to do.",English,alexa,alexa,1.0
Blast11_5,Blast11,5,18,0.0,"With the Blast you have to scream, or stand over it to give Alexa the commands.",English,blast,blast,1.0
Blast11_5,Blast11,5,18,0.0,"With the Blast you have to scream, or stand over it to give Alexa the commands.",English,alexa,alexa,1.0
Blast11_5,Blast11,5,18,0.0,"With the Blast you have to scream, or stand over it to give Alexa the commands.",English,commands,commands,1.0
Blast11_6,Blast11,6,18,0.5,"And, many times you have to repeat the command 3 or 4 times before something happens.",English,times,times,1.0
Blast11_6,Blast11,6,18,0.5,"And, many times you have to repeat the command 3 or 4 times before something happens.",English,command,command,1.0
Blast11_6,Blast11,6,18,0.5,"And, many times you have to repeat the command 3 or 4 times before something happens.",English,times,times,1.0
Blast11_6,Blast11,6,18,0.5,"And, many times you have to repeat the command 3 or 4 times before something happens.",English,something,something,1.0
Blast11_6,Blast11,6,18,0.5,"And, many times you have to repeat the command 3 or 4 times before something happens.",English,happens,happens,1.0
Blast11_7,Blast11,7,10,-0.325,The Blast's box is very difficult to open.,English,blast,blast,1.0
Blast11_7,Blast11,7,10,-0.325,The Blast's box is very difficult to open.,English,box,box,1.0
Blast11_8,Blast11,8,13,0.0,I actually had to tear it apart to get to the unit.,English,unit,unit,1.0
Blast11_9,Blast11,9,15,0.5,If the box was in better shape I would be returning it to Amazon.,English,box,box,1.0
Blast11_9,Blast11,9,15,0.5,If the box was in better shape I would be returning it to Amazon.,English,shape,shape,1.0
Blast11_10,Blast11,10,8,-0.3,So I am forced to keep it.,English,,,
Blast12_0,Blast12,0,8,0.8,"Great sounding speaker, durable and waterproof.",English,great,great,1.0
Blast12_0,Blast12,0,8,0.8,"Great sounding speaker, durable and waterproof.",English,speaker,speaker,1.0
Blast12_0,Blast12,0,8,0.8,"Great sounding speaker, durable and waterproof.",English,waterproof,waterproof,1.0
Blast12_1,Blast12,1,8,0.416666666667,Lacks some bass but mids/highs sound excellent.,English,lacks,lacks,1.0
Blast12_1,Blast12,1,8,0.416666666667,Lacks some bass but mids/highs sound excellent.,English,bass,bass,1.0
Blast12_1,Blast12,1,8,0.416666666667,Lacks some bass but mids/highs sound excellent.,English,mids,mids,1.0
Blast12_1,Blast12,1,8,0.416666666667,Lacks some bass but mids/highs sound excellent.,English,highs,highs,1.0
Blast13_0,Blast13,0,3,0.8,Great speaker.,English,great,great,1.0
Blast13_0,Blast13,0,3,0.8,Great speaker.,English,speaker,speaker,1.0
Blast13_1,Blast13,1,4,0.45,Love the sound.,English,sound,sound,1.0
Blast14_0,Blast14,0,15,0.0,"Ordered because this was the only battery-powered WiFi-enabled, bluetooth speakers I could find.",English,battery,battery,1.0
Blast14_0,Blast14,0,15,0.0,"Ordered because this was the only battery-powered WiFi-enabled, bluetooth speakers I could find.",English,wifi,wifi,1.0
Blast14_0,Blast14,0,15,0.0,"Ordered because this was the only battery-powered WiFi-enabled, bluetooth speakers I could find.",English,speakers,speakers,1.0
Blast14_1,Blast14,1,22,0.4,"A friend has a UE Boom that sounds great, so I assumed this would have similar sound--and WiFi!",English,friend,friend,1.0
Blast14_1,Blast14,1,22,0.4,"A friend has a UE Boom that sounds great, so I assumed this would have similar sound--and WiFi!",English,boom,boom,1.0
Blast14_1,Blast14,1,22,0.4,"A friend has a UE Boom that sounds great, so I assumed this would have similar sound--and WiFi!",English,sound,sound,1.0
Blast14_1,Blast14,1,22,0.4,"A friend has a UE Boom that sounds great, so I assumed this would have similar sound--and WiFi!",English,wifi,wifi,1.0
Blast14_2,Blast14,2,18,0.125,"Unfortunately, while the features are pretty cool, the sound leaves a lot to be desired.",English,features,features,1.0
Blast14_2,Blast14,2,18,0.125,"Unfortunately, while the features are pretty cool, the sound leaves a lot to be desired.",English,sound,sound,1.0
Blast14_2,Blast14,2,18,0.125,"Unfortunately, while the features are pretty cool, the sound leaves a lot to be desired.",English,lot,lot,1.0
Blast14_3,Blast14,3,21,0.2,The speaker sounded very 'tinny' to me and there was no way I could find to change the tone.,English,speaker,speaker,1.0
Blast14_3,Blast14,3,21,0.2,The speaker sounded very 'tinny' to me and there was no way I could find to change the tone.,English,way,way,1.0
Blast14_3,Blast14,3,21,0.2,The speaker sounded very 'tinny' to me and there was no way I could find to change the tone.,English,tone,tone,1.0
Blast14_4,Blast14,4,35,0.225,"The same was true whether I used Bluetooth or Alexa (via WiFi), so I'm sure the sound quality was due to the speaker and not the music on my phone.",English,bluetooth,bluetooth,1.0
Blast14_4,Blast14,4,35,0.225,"The same was true whether I used Bluetooth or Alexa (via WiFi), so I'm sure the sound quality was due to the speaker and not the music on my phone.",English,alexa,alexa,1.0
Blast14_4,Blast14,4,35,0.225,"The same was true whether I used Bluetooth or Alexa (via WiFi), so I'm sure the sound quality was due to the speaker and not the music on my phone.",English,wifi,wifi,1.0
Blast14_4,Blast14,4,35,0.225,"The same was true whether I used Bluetooth or Alexa (via WiFi), so I'm sure the sound quality was due to the speaker and not the music on my phone.",English,sound,sound,1.0
Blast14_4,Blast14,4,35,0.225,"The same was true whether I used Bluetooth or Alexa (via WiFi), so I'm sure the sound quality was due to the speaker and not the music on my phone.",English,quality,quality,1.0
Blast14_4,Blast14,4,35,0.225,"The same was true whether I used Bluetooth or Alexa (via WiFi), so I'm sure the sound quality was due to the speaker and not the music on my phone.",English,speaker,speaker,1.0
Blast14_4,Blast14,4,35,0.225,"The same was true whether I used Bluetooth or Alexa (via WiFi), so I'm sure the sound quality was due to the speaker and not the music on my phone.",English,music,music,1.0
Blast14_4,Blast14,4,35,0.225,"The same was true whether I used Bluetooth or Alexa (via WiFi), so I'm sure the sound quality was due to the speaker and not the music on my phone.",English,phone,phone,1.0
Blast14_5,Blast14,5,15,0.5,Returning this speaker today and keeping an eye out for a better sounding WiFi Speaker,English,speaker,speaker,1.0
Blast14_5,Blast14,5,15,0.5,Returning this speaker today and keeping an eye out for a better sounding WiFi Speaker,English,today,today,1.0
Blast14_5,Blast14,5,15,0.5,Returning this speaker today and keeping an eye out for a better sounding WiFi Speaker,English,eye,eye,1.0
Blast14_5,Blast14,5,15,0.5,Returning this speaker today and keeping an eye out for a better sounding WiFi Speaker,English,sounding,sounding,1.0
Blast14_5,Blast14,5,15,0.5,Returning this speaker today and keeping an eye out for a better sounding WiFi Speaker,English,wifi,wifi,1.0
Blast14_5,Blast14,5,15,0.5,Returning this speaker today and keeping an eye out for a better sounding WiFi Speaker,English,speaker,speaker,1.0
Blast15_0,Blast15,0,9,0.2,Portable wireless speaker that blast a big sound.,English,wireless,wireless,1.0
Blast15_0,Blast15,0,9,0.2,Portable wireless speaker that blast a big sound.,English,speaker,speaker,1.0
Blast15_0,Blast15,0,9,0.2,Portable wireless speaker that blast a big sound.,English,sound,sound,1.0
Blast15_1,Blast15,1,9,0.375,Perfect for small get together indoors or out.,English,perfect,perfect,1.0
Blast15_1,Blast15,1,9,0.375,Perfect for small get together indoors or out.,English,indoors,indoors,1.0
Blast15_2,Blast15,2,14,0.0,I haven't used the Alexa feature so can't comment on that.,English,alexa,alexa,1.0
Blast15_2,Blast15,2,14,0.0,I haven't used the Alexa feature so can't comment on that.,English,feature,feature,1.0
Blast15_2,Blast15,2,14,0.0,I haven't used the Alexa feature so can't comment on that.,English,comment,comment,1.0
Blast15_3,Blast15,3,19,0.154166666667,What I can say is it's easy to set up and use for all the other features.,English,features,features,1.0
Blast16_0,Blast16,0,3,0.0,DONOT BUY.,English,donot,donot,1.0
Blast16_0,Blast16,0,3,0.0,DONOT BUY.,English,buy,buy,1.0
Blast16_1,Blast16,1,10,0.566666666667,If you are lucky and connect to Amazon great.,English,amazon,amazon,1.0
Blast16_2,Blast16,2,26,-0.1,I just spent 1 hour with UE and everything is connected up Alexa they told me to call Amazon and get it connected to device.,English,hour,hour,1.0
Blast16_2,Blast16,2,26,-0.1,I just spent 1 hour with UE and everything is connected up Alexa they told me to call Amazon and get it connected to device.,English,everything,everything,1.0
Blast16_2,Blast16,2,26,-0.1,I just spent 1 hour with UE and everything is connected up Alexa they told me to call Amazon and get it connected to device.,English,alexa,alexa,1.0
Blast16_2,Blast16,2,26,-0.1,I just spent 1 hour with UE and everything is connected up Alexa they told me to call Amazon and get it connected to device.,English,amazon,amazon,1.0
Blast16_3,Blast16,3,10,-0.1,Called Amazon and I spent 1 hour with Amazon.,English,amazon,amazon,1.0
Blast16_3,Blast16,3,10,-0.1,Called Amazon and I spent 1 hour with Amazon.,English,hour,hour,1.0
Blast16_3,Blast16,3,10,-0.1,Called Amazon and I spent 1 hour with Amazon.,English,amazon,amazon,1.0
Blast16_4,Blast16,4,16,0.0,45 with supervisor explaining that Alexa inside finally he had to go UE Blast website.,English,supervisor,supervisor,1.0
Blast16_4,Blast16,4,16,0.0,45 with supervisor explaining that Alexa inside finally he had to go UE Blast website.,English,alexa,alexa,1.0
Blast16_4,Blast16,4,16,0.0,45 with supervisor explaining that Alexa inside finally he had to go UE Blast website.,English,blast,blast,1.0
Blast16_4,Blast16,4,16,0.0,45 with supervisor explaining that Alexa inside finally he had to go UE Blast website.,English,website,website,1.0
Blast16_5,Blast16,5,14,0.0,Then still not agreeing so i had him look it up on Amazon.,English,amazon,amazon,1.0
Blast16_6,Blast16,6,7,0.0,Finally agreeing that is in it.,English,,,
Blast16_7,Blast16,7,12,0.0,15 minutes him telling me that he cannot help me.,English,minutes,minutes,1.0
Blast17_0,Blast17,0,44,0.25,"i love my UE booms, and i use the feature double up and party up all of the time, pretty upset that this model doesn't have it and i will not be purchasing another UE product until it is included again",English,booms,booms,1.0
Blast17_0,Blast17,0,44,0.25,"i love my UE booms, and i use the feature double up and party up all of the time, pretty upset that this model doesn't have it and i will not be purchasing another UE product until it is included again",English,feature,feature,1.0
Blast17_0,Blast17,0,44,0.25,"i love my UE booms, and i use the feature double up and party up all of the time, pretty upset that this model doesn't have it and i will not be purchasing another UE product until it is included again",English,party,party,1.0
Blast17_0,Blast17,0,44,0.25,"i love my UE booms, and i use the feature double up and party up all of the time, pretty upset that this model doesn't have it and i will not be purchasing another UE product until it is included again",English,time,time,1.0
Blast17_0,Blast17,0,44,0.25,"i love my UE booms, and i use the feature double up and party up all of the time, pretty upset that this model doesn't have it and i will not be purchasing another UE product until it is included again",English,upset,upset,1.0
Blast17_0,Blast17,0,44,0.25,"i love my UE booms, and i use the feature double up and party up all of the time, pretty upset that this model doesn't have it and i will not be purchasing another UE product until it is included again",English,model,model,1.0
Blast17_0,Blast17,0,44,0.25,"i love my UE booms, and i use the feature double up and party up all of the time, pretty upset that this model doesn't have it and i will not be purchasing another UE product until it is included again",English,product,product,1.0
Blast18_0,Blast18,0,10,0.0,I don't want to look some Christian zealot.,English,zealot,zealot,1.0
Blast18_1,Blast18,1,15,0.0,No way would I tout a speaker with a big Christian Cross on it!,English,way,way,1.0
Blast18_1,Blast18,1,15,0.0,No way would I tout a speaker with a big Christian Cross on it!,English,speaker,speaker,1.0
Blast18_1,Blast18,1,15,0.0,No way would I tout a speaker with a big Christian Cross on it!,English,christian,christian,1.0
Blast18_1,Blast18,1,15,0.0,No way would I tout a speaker with a big Christian Cross on it!,English,cross,cross,1.0
